,class,family,key,kingdom,locality,month,order,phylum,scientificname,taxonkey,year,adultos_excentos_no_residentes_2011,adultos_excentos_no_residentes_2012,adultos_excentos_no_residentes_2013,adultos_excentos_no_residentes_2014,adultos_nacionales_2011,adultos_nacionales_2012,adultos_nacionales_2013,adultos_nacionales_2014,adultos_residentes_2011,adultos_residentes_2012,adultos_residentes_2013,adultos_residentes_2014,direccion_territorial,extranjeros_2011,extranjeros_2012,extranjeros_2013,extranjeros_2014,extranjeros_residentes_2011,extranjeros_residentes_2012,extranjeros_residentes_2013,extranjeros_residentes_2014,mes,ninos_excentos_no_residentes_2011,ninos_excentos_no_residentes_2012,ninos_excentos_no_residentes_2013,ninos_excentos_no_residentes_2014,ninos_residentes_2011,ninos_residentes_2012,ninos_residentes_2013,ninos_residentes_2014,ninos_y_estudiantes_2011,ninos_y_estudiantes_2012,ninos_y_estudiantes_2013,ninos_y_estudiantes_2014,total_2009,total_2010,total_2011,total_2012,total_2013,total_2014
9066,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,6.0,BRYALES,BRYOPHYTA,BREUTELIA (BRUCH & SCHIMP.) SCHIMP.,2673139,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9067,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,6.0,BRYALES,BRYOPHYTA,BREUTELIA (BRUCH & SCHIMP.) SCHIMP.,2673139,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9068,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,6.0,BRYALES,BRYOPHYTA,BREUTELIA (BRUCH & SCHIMP.) SCHIMP.,2673139,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9069,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,6.0,BRYALES,BRYOPHYTA,BREUTELIA (BRUCH & SCHIMP.) SCHIMP.,2673139,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9070,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,6.0,BRYALES,BRYOPHYTA,BREUTELIA (BRUCH & SCHIMP.) SCHIMP.,2673139,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9071,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,6.0,BRYALES,BRYOPHYTA,BREUTELIA (BRUCH & SCHIMP.) SCHIMP.,2673139,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9073,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9074,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9075,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9076,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9077,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9078,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9079,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9080,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9081,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9082,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9083,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM JAMESONII H.CRUM, 1957",2670506,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9084,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9085,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9086,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9087,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9088,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9090,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9091,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9092,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9093,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9094,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9095,BRYOPSIDA,POTTIACEAE,TAMA,PLANTAE,TAMA,1.0,POTTIALES,BRYOPHYTA,"BRYOERYTHROPHYLLUM CAMPYLOCARPUM H.CRUM, 1957",2670513,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9096,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9097,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9098,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9099,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9100,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9101,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9102,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9103,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9105,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9106,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9107,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9109,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9110,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9111,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9112,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9114,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9115,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9116,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9117,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9118,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9119,BRYOPSIDA,BARTRAMIACEAE,TAMA,PLANTAE,TAMA,1.0,BRYALES,BRYOPHYTA,"BREUTELIA INCLINATA JAEGER, 1875",2676346,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9120,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9122,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9124,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9126,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9127,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9128,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9129,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9130,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9131,MAGNOLIOPSIDA,ASTERACEAE,TAMA,PLANTAE,TAMA,7.0,ASTERALES,TRACHEOPHYTA,BIDENS L.,3105856,2002.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9132,BRYOPSIDA,DICRANACEAE,TAMA,PLANTAE,TAMA,1.0,DICRANALES,BRYOPHYTA,CAMPYLOPUS CHRYSODICTYON (HAMPE) MITT.,8043779,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9133,BRYOPSIDA,DICRANACEAE,TAMA,PLANTAE,TAMA,1.0,DICRANALES,BRYOPHYTA,CAMPYLOPUS CHRYSODICTYON (HAMPE) MITT.,8043779,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9134,BRYOPSIDA,DICRANACEAE,TAMA,PLANTAE,TAMA,1.0,DICRANALES,BRYOPHYTA,CAMPYLOPUS CHRYSODICTYON (HAMPE) MITT.,8043779,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9135,BRYOPSIDA,DICRANACEAE,TAMA,PLANTAE,TAMA,1.0,DICRANALES,BRYOPHYTA,CAMPYLOPUS CHRYSODICTYON (HAMPE) MITT.,8043779,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9136,BRYOPSIDA,DICRANACEAE,TAMA,PLANTAE,TAMA,1.0,DICRANALES,BRYOPHYTA,CAMPYLOPUS CHRYSODICTYON (HAMPE) MITT.,8043779,1995.0,0,0,0,0,0,0,0,0,0,0,0,0, ANDES NORORIENTALES,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
